Mã trường,Mã ngành,Tên ngành,Tổ hợp môn,Điểm chuẩn,Năm xét tuyển,Ghi chú
QSC,7480101,Khoa học máy tính,A00;A01;D01,25.55,2019,
QSC,7480101,Khoa học máy tính,A00;A01;D01,27.2,2020,
QSC,7480101,Khoa học máy tính,A00;A01;D01;D07,27.3,2021,
QSC,7480101,Khoa học máy tính,A00;A01;D01;D07,27.1,2022,
QSC,7480101,Khoa học máy tính,A00;A01;D01;D07,26.9,2023,
QSC,7480101,Khoa học máy tính,A00;A01;D01;D07,27.3,2024,
QSC,7480102,Mạng máy tính và truyền thông dữ liệu,A00;A01;D01,23.2,2019,
QSC,7480102,Mạng máy tính và truyền thông dữ liệu,A00;A01;D01,26.0,2020,
QSC,7480102,Mạng máy tính và truyền thông dữ liệu,A00;A01;D01;D07,26.35,2021,
QSC,7480102,Mạng máy tính và truyền thông dữ liệu,A00;A01;D01;D07,26.3,2022,
QSC,7480102,Mạng máy tính và truyền thông dữ liệu,A00;A01;D01;D07,25.4,2023,
QSC,7480102,Mạng máy tính và truyền thông dữ liệu,A00;A01;D01;D07,25.7,2024,
QSC,7480103,Kỹ thuật phần mềm,A00;A01;D01,25.3,2019,
QSC,7480103,Kỹ thuật phần mềm,A00;A01;D01,27.7,2020,
QSC,7480103,Kỹ thuật phần mềm,A00;A01;D01;D07,27.55,2021,
QSC,7480103,Kỹ thuật phần mềm,A00;A01;D01;D07,28.05,2022,
QSC,7480103,Kỹ thuật phần mềm,A00;A01;D01;D07,26.9,2023,
QSC,7480103,Kỹ thuật phần mềm,A00;A01;D01;D07,26.85,2024,
QSC,7480104,Hệ thống thông tin,A00;A01;D01,23.5,2019,
QSC,7480104,Hệ thống thông tin,A00;A01;D01,26.3,2020,
QSC,7480104,Hệ thống thông tin,A00;A01;D01;D07,26.7,2021,
QSC,7480104,Hệ thống thông tin,A00;A01;D01;D07,26.7,2022,
QSC,7480104,Hệ thống thông tin,A00;A01;D01;D07,26.1,2023,
QSC,7480104,Hệ thống thông tin,A00;A01;D01;D07,26.25,2024,
QSC,7480106,Kỹ thuật máy tính,A00;A01;D01,23.8,2019,
QSC,7480106,Kỹ thuật máy tính,A00;A01;D01,26.7,2020,
QSC,7480106,Kỹ thuật máy tính,A00;A01;D01;D07,26.9,2021,
QSC,7480106,Kỹ thuật máy tính,A00;A01;D01;D07,26.55,2022,
QSC,7480106,Kỹ thuật máy tính,A00;A01,25.6,2023,
QSC,7480106,Kỹ thuật máy tính,A00;A01,26.25,2024,
QSC,7480201,Công nghệ thông tin,A00;A01;D01,24.65,2019,
QSC,7480201,Công nghệ thông tin,A00;A01;D01,27.0,2020,
QSC,7480201,Công nghệ thông tin,A00;A01;D01;D07,27.3,2021,
QSC,7480201,Công nghệ thông tin,A00;A01;D01;D07,27.9,2022,
QSC,7480201,Công nghệ thông tin,A00;A01;D01;D07,26.9,2023,
QSC,7480201,Công nghệ thông tin,A00;A01;D01;D07,27.1,2024,
QSC,7480202,An toàn thông tin,A00;A01;D01,24.45,2019,
QSC,7480202,An toàn thông tin,A00;A01;D01,26.7,2020,
QSC,7480202,An toàn thông tin,A00;A01;D01;D07,27.0,2021,
QSC,7480202,An toàn thông tin,A00;A01;D01;D07,26.95,2022,
QSC,7480202,An toàn thông tin,A00;A01;D01;D07,26.3,2023,
QSC,7480202,An toàn thông tin,A00;A01;D01;D07,26.77,2024,
QSK,7310101_401,Kinh tế (Kinh tế học),A00;A01;D01,23.75,2019,
QSK,7310101_401,Kinh tế (Kinh tế học),A00;A01;D01,26.25,2020,
QSK,7310101_401,Kinh tế (Kinh tế học),A00;A01;D01;D07,26.45,2021,
QSK,7310101_401,Kinh tế (Kinh tế học),A00;A01;D01;D07,26.15,2022,
QSK,7310101_401,Kinh tế (Kinh tế học),A00;A01;D01;D07,25.75,2023,
QSK,7310101_401,Kinh tế (Kinh tế học),A00;A01;D01;D07,25.89,2024,
QSK,7310101_403,Kinh tế (Kinh tế và Quản lý Công),A00;A01;D01,23.0,2019,
QSK,7310101_403,Kinh tế (Kinh tế và Quản lý Công),A00;A01;D01,25.35,2020,
QSK,7310101_403,Kinh tế (Kinh tế và Quản lý Công),A00;A01;D01;D07,25.4,2021,
QSK,7310101_403,Kinh tế (Kinh tế và Quản lý Công),A00;A01;D01;D07,25.7,2022,
QSK,7310101_403,Kinh tế (Kinh tế và Quản lý Công),A00;A01;D01;D07,24.93,2023,
QSK,7310101_403,Kinh tế (Kinh tế và Quản lý Công),A00;A01;D01;D07,25.64,2024,
QSK,7310106_402,Kinh tế quốc tế (Kinh tế đối ngoại),A00;A01;D01,25.7,2019,
QSK,7310106_402,Kinh tế quốc tế (Kinh tế đối ngoại),A00;A01;D01,27.45,2020,
QSK,7310106_402,Kinh tế quốc tế (Kinh tế đối ngoại),A00;A01;D01;D07,27.45,2021,
QSK,7310106_402,Kinh tế quốc tế (Kinh tế đối ngoại),A00;A01;D01;D07,26.9,2022,
QSK,7310106_402,Kinh tế quốc tế (Kinh tế đối ngoại),A00;A01;D01;D07,26.41,2023,
QSK,7310106_402,Kinh tế quốc tế (Kinh tế đối ngoại),A00;A01;D01;D07,26.55,2024,
QSK,7310108_413,"Toán kinh tế (Toán ứng dụng trong kinh tế, quản trị và tài chính)",A00;A01;D01,22.1,2019,
QSK,7310108_413,"Toán kinh tế (Toán ứng dụng trong kinh tế, quản trị và tài chính)",A00;A01;D01,24.85,2020,
QSK,7310108_413,"Toán kinh tế (Toán ứng dụng trong kinh tế, quản trị và tài chính)",A00;A01;D01;D07,25.75,2021,
QSK,7310108_413,"Toán kinh tế (Toán ứng dụng trong kinh tế, quản trị và tài chính)",A00;A01;D01;D07,25.5,2022,
QSK,7310108_413,"Toán kinh tế (Toán ứng dụng trong kinh tế, quản trị và tài chính)",A00;A01;D01;D07,25.47,2023,
QSK,7310108_413,"Toán kinh tế (Toán ứng dụng trong kinh tế, quản trị và tài chính)",A00;A01;D01;D07,26.22,2024,
QSK,7340101_407,Quản trị kinh doanh,A00;A01;D01,24.95,2019,
QSK,7340101_407,Quản trị kinh doanh,A00;A01;D01,26.9,2020,
QSK,7340101_407,Quản trị kinh doanh,A00;A01;D01;D07,27.1,2021,
QSK,7340101_407,Quản trị kinh doanh,A00;A01;D01;D07,26.55,2022,
QSK,7340101_407,Quản trị kinh doanh,A00;A01;D01;D07,26.09,2023,
QSK,7340101_407,Quản trị kinh doanh,A00;A01;D01;D07,26.33,2024,
QSK,7340101_415,Quản trị kinh doanh (Quản trị du lịch và lữ hành),A00;A01;D01,22.85,2019,
QSK,7340101_415,Quản trị kinh doanh (Quản trị du lịch và lữ hành),A00;A01;D01,25.55,2020,
QSK,7340101_415,Quản trị kinh doanh (Quản trị du lịch và lữ hành),A00;A01;D01;D07,24.8,2021,
QSK,7340101_415,Quản trị kinh doanh (Quản trị du lịch và lữ hành),A00;A01;D01;D07,25.15,2022,
QSK,7340101_415,Quản trị kinh doanh (Quản trị du lịch và lữ hành),A00;A01;D01;D07,24.56,2023,
QSK,7340101_415,Quản trị kinh doanh (Quản trị du lịch và lữ hành),A00;A01;D01;D07,25.33,2024,
QSK,7340115_410,Marketing,A00;A01;D01,25.0,2019,
QSK,7340115_410,Marketing,A00;A01;D01,27.25,2020,
QSK,7340115_410,Marketing,A00;A01;D01;D07,27.55,2021,
QSK,7340115_410,Marketing,A00;A01;D01;D07,27.35,2022,
QSK,7340115_410,Marketing,A00;A01;D01;D07,26.64,2023,
QSK,7340115_410,Marketing,A00;A01;D01;D07,26.87,2024,
QSK,7340120_408,Kinh doanh quốc tế,A00;A01;D01,25.5,2019,
QSK,7340120_408,Kinh doanh quốc tế,A00;A01;D01,27.4,2020,
QSK,7340120_408,Kinh doanh quốc tế,A00;A01;D01;D07,27.65,2021,
QSK,7340120_408,Kinh doanh quốc tế,A00;A01;D01;D07,27.15,2022,
QSK,7340120_408,Kinh doanh quốc tế,A00;A01;D01;D07,26.52,2023,
QSK,7340120_408,Kinh doanh quốc tế,A00;A01;D01;D07,26.71,2024,
QSK,7340122_411,Thương mại điện tử,A00;A01;D01,24.65,2019,
QSK,7340122_411,Thương mại điện tử,A00;A01;D01,27.05,2020,
QSK,7340122_411,Thương mại điện tử,A00;A01;D01;D07,27.5,2021,
QSK,7340122_411,Thương mại điện tử,A00;A01;D01;D07,27.55,2022,
QSK,7340122_411,Thương mại điện tử,A00;A01;D01;D07,27.48,2023,
QSK,7340122_411,Thương mại điện tử,A00;A01;D01;D07,27.44,2024,
QSK,7340201_404,Tài chính - Ngân hàng,A00;A01;D01,23.65,2019,
QSK,7340201_404,Tài chính - Ngân hàng,A00;A01;D01,26.15,2020,
QSK,7340201_404,Tài chính - Ngân hàng,A00;A01;D01;D07,26.55,2021,
QSK,7340201_404,Tài chính - Ngân hàng,A00;A01;D01;D07,26.05,2022,
QSK,7340201_404,Tài chính - Ngân hàng,A00;A01;D01;D07,25.59,2023,
QSK,7340201_404,Tài chính - Ngân hàng,A00;A01;D01;D07,26.17,2024,
QSK,7340301_405,Kế toán,A00;A01;D01,24.0,2019,
QSK,7340301_405,Kế toán,A00;A01;D01,26.3,2020,
QSK,7340301_405,Kế toán,A00;A01;D01;D07,26.45,2021,
QSK,7340301_405,Kế toán,A00;A01;D01;D07,26.2,2022,
QSK,7340301_405,Kế toán,A00;A01;D01;D07,25.28,2023,
QSK,7340301_405,Kế toán,A00;A01;D01;D07,26.17,2024,
QSK,7340302_409,Kiểm toán,A00;A01;D01,24.35,2019,
QSK,7340302_409,Kiểm toán,A00;A01;D01,26.7,2020,
QSK,7340302_409,Kiểm toán,A00;A01;D01;D07,26.85,2021,
QSK,7340302_409,Kiểm toán,A00;A01;D01;D07,26.6,2022,
QSK,7340302_409,Kiểm toán,A00;A01;D01;D07,26.17,2023,
QSK,7340302_409,Kiểm toán,A00;A01;D01;D07,26.38,2024,
QSK,7340405_406,Hệ thống thông tin quản lý,A00;A01;D01,23.35,2019,
QSK,7340405_406,Hệ thống thông tin quản lý,A00;A01;D01,26.45,2020,
QSK,7340405_406,Hệ thống thông tin quản lý,A00;A01;D01;D07,26.95,2021,
QSK,7340405_406,Hệ thống thông tin quản lý,A00;A01;D01;D07,26.85,2022,
QSK,7340405_406,Hệ thống thông tin quản lý,A00;A01;D01;D07,27.06,2023,
QSK,7340405_406,Hệ thống thông tin quản lý,A00;A01;D01;D07,26.35,2024,
QSK,7380101_503,Luật (Luật dân sự),A00;A01;D01,22.25,2019,
QSK,7380101_503,Luật (Luật dân sự),A00;A01;D01,25.0,2020,
QSK,7380101_503,Luật (Luật dân sự),A00;A01;D01;D07,25.95,2021,
QSK,7380101_503,Luật (Luật dân sự),A00;A01;D01;D07,25.7,2022,
QSK,7380101_503,Luật (Luật dân sự),A00;A01;D01;D07,24.24,2023,
QSK,7380101_503,Luật (Luật dân sự),A00;A01;D01;D07,25.25,2024,
QSK,7380101_504,Luật (Luật Tài chính - Ngân hàng),A00;A01;D01,22.25,2019,
QSK,7380101_504,Luật (Luật Tài chính - Ngân hàng),A00;A01;D01,25.25,2020,
QSK,7380101_504,Luật (Luật Tài chính - Ngân hàng),A00;A01;D01;D07,25.85,2021,
QSK,7380101_504,Luật (Luật Tài chính - Ngân hàng),A00;A01;D01;D07,25.8,2022,
QSK,7380101_504,Luật (Luật Tài chính - Ngân hàng),A00;A01;D01;D07,24.38,2023,
QSK,7380101_504,Luật (Luật Tài chính - Ngân hàng),A00;A01;D01;D07,25.41,2024,
QSK,7380107_501,Luật kinh tế (Luật kinh doanh),A00;A01;D01,23.7,2019,
QSK,7380107_501,Luật kinh tế (Luật kinh doanh),A00;A01;D01,26.3,2020,
QSK,7380107_501,Luật kinh tế (Luật kinh doanh),A00;A01;D01;D07,26.85,2021,
QSK,7380107_501,Luật kinh tế (Luật kinh doanh),A00;A01;D01;D07,26.7,2022,
QSK,7380107_501,Luật kinh tế (Luật kinh doanh),A00;A01;D01;D07,26.0,2023,
QSK,7380107_501,Luật kinh tế (Luật kinh doanh),A00;A01;D01;D07,26.07,2024,
QSK,7380107_502,Luật kinh tế (Luật thương mại quốc tế),A00;A01;D01,24.3,2019,
QSK,7380107_502,Luật kinh tế (Luật thương mại quốc tế),A00;A01;D01,26.65,2020,
QSK,7380107_502,Luật kinh tế (Luật thương mại quốc tế),A00;A01;D01;D07,26.75,2021,
QSK,7380107_502,Luật kinh tế (Luật thương mại quốc tế),A00;A01;D01;D07,26.7,2022,
QSK,7380107_502,Luật kinh tế (Luật thương mại quốc tế),A00;A01;D01;D07,26.2,2023,
QSK,7380107_502,Luật kinh tế (Luật thương mại quốc tế),A00;A01;D01;D07,26.09,2024,
QSQ,7220201,Ngôn ngữ Anh,A01;D01,23.0,2019,
QSQ,7220201,Ngôn ngữ Anh,A01;B08;D01;D07,27.0,2020,
QSQ,7220201,Ngôn ngữ Anh,A01;B08;D01;D07,25.0,2021,
QSQ,7220201,Ngôn ngữ Anh,D01;D09;D14;D15,25.0,2022,
QSQ,7220201,Ngôn ngữ Anh,D01;D09;D14;D15,25.0,2023,
QSQ,7220201,Ngôn ngữ Anh,D01;D09;D14;D15,34.5,2024,"Thang điểm 40, TA nhân hệ số 2"
QSQ,7340101,Quản trị kinh doanh,A00;A01;D01,22.5,2019,
QSQ,7340101,Quản trị kinh doanh,A00;A01;D01;D07,26.0,2020,
QSQ,7340101,Quản trị kinh doanh,A00;A01;D01,25.0,2021,
QSQ,7340101,Quản trị kinh doanh,A00;A01;D01;D07,23.0,2022,
QSQ,7340101,Quản trị kinh doanh,A00;A01;D01;D07,23.5,2023,
QSQ,7340101,Quản trị kinh doanh,A00;A01;D01;D07,22.5,2024,
QSQ,7340201,Tài chính - Ngân hàng,A00;A01;D01,20.0,2019,
QSQ,7340201,Tài chính - Ngân hàng,A00;A01;D01;D07,22.5,2020,
QSQ,7340201,Tài chính - Ngân hàng,A00;A01;D01,24.5,2021,
QSQ,7340201,Tài chính - Ngân hàng,A00;A01;D01;D07,22.0,2022,
QSQ,7340201,Tài chính - Ngân hàng,A00;A01;D01;D07,23.0,2023,
QSQ,7340201,Tài chính - Ngân hàng,A00;A01;D01;D07,22.5,2024,
QSQ,7340301,Kế toán,A00;A01,18.0,2019,
QSQ,7340301,Kế toán,A00;A01;D01;D07,21.5,2020,
QSQ,7340301,Kế toán,A00;A01;D01,24.5,2021,
QSQ,7340301,Kế toán,A00;A01;D01;D07,22.0,2022,
QSQ,7340301,Kế toán,A00;A01;D01;D07,23.0,2023,
QSQ,7340301,Kế toán,A00;A01;D01;D07,22.5,2024,
QSQ,7420201,Công nghệ sinh học,A00;A01;B00;D01,18.0,2019,
QSQ,7420201,Công nghệ sinh học,A00;B00;B08;D07,18.5,2020,
QSQ,7420201,Công nghệ sinh học,A00;B00;B08;D07,20.0,2021,
QSQ,7420201,Công nghệ sinh học,A00;B00;B08;D07,20.0,2022,
QSQ,7420201,Công nghệ sinh học,A00;B00;B08;D07,20.0,2023,
QSQ,7420201,Công nghệ sinh học,A00;B00;B08;D07,20.5,2024,
QSQ,7440112,Hóa học,A00;A01;B00,18.0,2019,
QSQ,7440112,Hóa học,A00;B00;B08;D07,18.5,2020,
QSQ,7440112,Hóa học,A00;B00;B08;D07,20.0,2021,
QSQ,7440112,Hóa học,A00;B00;B08;D07,18.0,2022,
QSQ,7440112,Hóa học,A00;B00;B08;D07,19.0,2023,
QSQ,7440112,Hóa học,A00;B00;B08;D07,19.0,2024,
QSQ,7460112,Toán ứng dụng,A00;A01,18.0,2019,
QSQ,7460112,Toán ứng dụng,A00;A01,19.0,2020,
QSQ,7460112,Toán ứng dụng,A00;A01,20.0,2021,
QSQ,7460112,Toán ứng dụng,A00;A01,20.0,2022,
QSQ,7460112,Toán ứng dụng,A00;A01,19.0,2023,
QSQ,7460112,Toán ứng dụng,A00;A01,20.0,2024,
QSQ,7480201,Công nghệ thông tin,A00;A01,20.0,2019,
QSQ,7480201,Công nghệ thông tin,A00;A01,22.0,2020,
QSQ,7480201,Công nghệ thông tin,A00;A01,24.0,2021,
QSQ,7480201,Công nghệ thông tin,A00;A01,27.5,2022,
QSQ,7480201,Công nghệ thông tin,A00;A01,25.0,2023,
QSQ,7480201,Công nghệ thông tin,A00;A01,24.0,2024,
QSQ,7510605,Logistics và Quản lý chuỗi cung ứng,A00;A01;D01,22.5,2019,
QSQ,7510605,Logistics và Quản lý chuỗi cung ứng,A00;A01;D01,24.75,2020,
QSQ,7510605,Logistics và Quản lý chuỗi cung ứng,A00;A01;D01,25.75,2021,
QSQ,7510605,Logistics và Quản lý chuỗi cung ứng,A00;A01;D01,25.0,2022,
QSQ,7510605,Logistics và Quản lý chuỗi cung ứng,A00;A01;D01,25.25,2023,
QSQ,7510605,Logistics và Quản lý chuỗi cung ứng,A00;A01;D01,24.0,2024,
QSQ,7520118,Kỹ thuật hệ thống công nghiệp,A00;A01;D01,18.0,2019,
QSQ,7520118,Kỹ thuật hệ thống công nghiệp,A00;A01;D01,19.0,2020,
QSQ,7520118,Kỹ thuật hệ thống công nghiệp,A00;A01;D01,20.0,2021,
QSQ,7520118,Kỹ thuật hệ thống công nghiệp,A00;A01;D01,20.0,2022,
QSQ,7520118,Kỹ thuật hệ thống công nghiệp,A00;A01;D01,19.0,2023,
QSQ,7520118,Kỹ thuật hệ thống công nghiệp,A00;A01;D01,18.0,2024,
QSQ,7520121,Kỹ Thuật Không Gian,A00;A01,18.0,2019,
QSQ,7520121,Kỹ Thuật Không Gian,A00;A01;A02;D90,20.0,2020,
QSQ,7520121,Kỹ Thuật Không Gian,A00;A01;A02,21.0,2021,
QSQ,7520121,Kỹ Thuật Không Gian,A00;A01;A02;D90,21.0,2022,
QSQ,7520121,Kỹ Thuật Không Gian,A00;A01;A02;D01,21.0,2023,
QSQ,7520121,Kỹ Thuật Không Gian,A00;A01;A02;D01,21.0,2024,
QSQ,7520207,Kỹ thuật điện tử - viễn thông,A00;A01,18.0,2019,
QSQ,7520207,Kỹ thuật điện tử - viễn thông,A00;A01;B00;D01,18.5,2020,
QSQ,7520207,Kỹ thuật điện tử - viễn thông,A00;A01;B00;D01,21.5,2021,
QSQ,7520207,Kỹ thuật điện tử - viễn thông,A00;A01;B00;D01,21.0,2022,
QSQ,7520207,Kỹ thuật điện tử - viễn thông,A00;A01;B00;D01,21.0,2023,
QSQ,7520207,Kỹ thuật điện tử - viễn thông,A00;A01;B00;D01,21.0,2024,
QSQ,7520212,Kỹ thuật Y sinh,A00;A01;B00,18.0,2019,
QSQ,7520212,Kỹ thuật Y sinh,A00;B00;B08;D07,21.0,2020,
QSQ,7520212,Kỹ thuật Y sinh,A00;B00;B08;D07,22.0,2021,
QSQ,7520212,Kỹ thuật Y sinh,A00;B00;B08;D07,22.0,2022,
QSQ,7520212,Kỹ thuật Y sinh,A00;B00;B08;D07,22.0,2023,
QSQ,7520212,Kỹ thuật Y sinh,A01;B00;B08;D07,21.0,2024,
QSQ,7520216,Kỹ thuật điều khiển và tự động hóa,A00;A01,18.0,2019,
QSQ,7520216,Kỹ thuật điều khiển và tự động hóa,A00;A01;B00;D01,18.75,2020,
QSQ,7520216,Kỹ thuật điều khiển và tự động hóa,A00;A01;B00;D01,21.5,2021,
QSQ,7520216,Kỹ thuật điều khiển và tự động hóa,A00;A01;B00;D01,21.5,2022,
QSQ,7520216,Kỹ thuật điều khiển và tự động hóa,A00;A01;B00;D01,21.0,2023,
QSQ,7520216,Kỹ thuật điều khiển và tự động hóa,A00;A01;B00;D01,21.5,2024,
QSQ,7520301,Kỹ thuật hóa học,A00;A01;B00;D07,18.0,2019,
QSQ,7520301,Kỹ thuật hóa học,A00;A01;B00;D07,18.5,2020,
QSQ,7520301,Kỹ thuật hóa học,A00;A01;B00;D07,22.0,2021,
QSQ,7520301,Kỹ thuật hóa học,A00;A01;B00;D07,20.0,2022,
QSQ,7520301,Kỹ thuật hóa học,A00;A01;B00;D07,20.0,2023,
QSQ,7520301,Kỹ thuật hóa học,A00;A01;B00;D07,19.5,2024,
QSQ,7540101,Công nghệ thực phẩm,A00;A01;B00,18.0,2019,
QSQ,7540101,Công nghệ thực phẩm,A00;A01;B00;D07,18.5,2020,
QSQ,7540101,Công nghệ thực phẩm,A00;A01;B00;D07,20.0,2021,
QSQ,7540101,Công nghệ thực phẩm,A00;A01;B00;D07,20.0,2022,
QSQ,7540101,Công nghệ thực phẩm,A00;A01;B00;D07,19.0,2023,
QSQ,7540101,Công nghệ thực phẩm,A00;A01;B00;D07,19.0,2024,
QSQ,7580201,Kỹ thuật xây dựng,A00;A01,18.0,2019,
QSQ,7580201,Kỹ thuật xây dựng,A00;A01;D07,19.0,2020,
QSQ,7580201,Kỹ thuật xây dựng,A00;A01,20.0,2021,
QSQ,7580201,Kỹ thuật xây dựng,A00;A01,20.0,2022,
QSQ,7580201,Kỹ thuật xây dựng,A00;A01;D07,18.0,2023,
QSQ,7580201,Kỹ thuật xây dựng,A00;A01;D07,18.0,2024,
QST,7420101,Sinh học,B00;D08;D90,16.0,2019,
QST,7420101,Sinh học,B00;A02;B08,18.0,2020,
QST,7420101,Sinh học,A02;B00;B08,19.0,2021,
QST,7420101,Sinh học,A02;B00;B08,17.0,2022,
QST,7420101,Sinh học,A02;B00;B08,21.5,2023,
QST,7420101,Sinh học,A02;B00;B08,23.5,2024,
QST,7420201,Công nghệ sinh học,A00;B00;D08;D90,22.12,2019,
QST,7420201,Công nghệ sinh học,A02;B00;D90;D08,25.0,2020,
QST,7420201,Công nghệ sinh học,A02;B00;B08;D90,25.5,2021,
QST,7420201,Công nghệ sinh học,A02;B00;B08;D90,23.75,2022,
QST,7420201,Công nghệ sinh học,A02;B00;B08;D90,24.68,2023,
QST,7420201,Công nghệ sinh học,A02;B00;B08;D90,24.9,2024,
QST,7440112,Hóa học,A00;B00;D07;D90,21.8,2019,
QST,7440112,Hóa học,A00;B00;D07;D90,25.0,2020,
QST,7440112,Hóa học,A00;B00;D07;D90,25.65,2021,
QST,7440112,Hóa học,A00;B00;D07;D90,24.2,2022,
QST,7440112,Hóa học,A00;B00;D07;D90,24.5,2023,
QST,7440112,Hóa học,A00;B00;D07;D90,25.42,2024,
QST,7440122,Khoa học Vật liệu,A00;A01;B00;D07,16.05,2019,
QST,7440122,Khoa học Vật liệu,A00;B00;A01;D07,17.0,2020,
QST,7440122,Khoa học Vật liệu,A00;A01;B00;D07,19.0,2021,
QST,7440122,Khoa học Vật liệu,A00;A01;B00;D07,17.0,2022,
QST,7440122,Khoa học Vật liệu,A00;A01;B00;D07,17.0,2023,
QST,7440122,Khoa học Vật liệu,A00;A01;B00;D07,22.3,2024,
QST,7440228,Hải dương học,A00;A01;B00;D07,16.15,2019,
QST,7440228,Hải dương học,A00;B00;A01;D07,17.0,2020,
QST,7440228,Hải dương học,A00;A01;B00;D07,18.0,2021,
QST,7440228,Hải dương học,A00;A01;B00;D07,17.0,2022,
QST,7440228,Hải dương học,A00;A01;B00;D07,19.0,2023,
QST,7440228,Hải dương học,A00;A01;B00;D07,20.0,2024,
QST,7440301,Khoa học môi trường,A00;B00;D07;D08,16.0,2019,
QST,7440301,Khoa học môi trường,A00;B00;D08;D07,17.0,2020,
QST,7440301,Khoa học môi trường,A00;B00;B08;D07,17.5,2021,
QST,7440301,Khoa học môi trường,A00;B00;B08;D07,17.0,2022,
QST,7440301,Khoa học môi trường,A00;B00;B08;D07,17.0,2023,
QST,7440301,Khoa học môi trường,A00;B00;B08;D07,19.0,2024,
QST,7480101_TT,Khoa học Máy tính (CT Tiên tiến),A00;A01;D07;D08,24.6,2019,
QST,7480101_TT,Khoa học Máy tính (CT Tiên tiến),A00;A01;D08;D07,26.65,2020,
QST,7480101_TT,Khoa học Máy tính (CT Tiên tiến),A00;A01;B08;D07,28.0,2021,
QST,7480101_TT,Khoa học Máy tính (CT Tiên tiến),A00;A01;B08;D07,28.2,2022,
QST,7480101_TT,Khoa học Máy tính (CT Tiên tiến),A00;A01;B08;D07,28.05,2023,
QST,7480101_TT,Khoa học Máy tính (CT Tiên tiến),A00;A01;B08;D07,28.5,2024,
QST,7480201_NN,Nhóm ngành Máy tính và Công nghệ Thông tin,A00;A01;D07;D08,25.0,2019,
QST,7480201_NN,Nhóm ngành Máy tính và Công nghệ Thông tin,A00;A01;D08;D07,27.2,2020,
QST,7480201_NN,Nhóm ngành Máy tính và Công nghệ Thông tin,A00;A01;B08;D07,27.4,2021,
QST,7480201_NN,Nhóm ngành Máy tính và Công nghệ Thông tin,A00;A01;B08;D07,27.2,2022,
QST,7480201_NN,Nhóm ngành Máy tính và Công nghệ Thông tin,A00;A01;B08;D07,26.5,2023,
QST,7480201_NN,Nhóm ngành Máy tính và Công nghệ Thông tin,A00;A01;B08;D07,26.75,2024,
QST,7510406,Công nghệ kỹ thuật môi trường,A00;B00;D07;D08,16.05,2019,
QST,7510406,Công nghệ kỹ thuật môi trường,A00;B00;D08;D07,17.0,2020,
QST,7510406,Công nghệ kỹ thuật môi trường,A00;B00;B08;D07,18.0,2021,
QST,7510406,Công nghệ kỹ thuật môi trường,A00;B00;B08;D07,17.0,2022,
QST,7510406,Công nghệ kỹ thuật môi trường,A00;B00;B08;D07,17.0,2023,
QST,7510406,Công nghệ kỹ thuật môi trường,A00;B00;B08;D07,19.0,2024,
QST,7520402,Kỹ thuật hạt nhân,A00;A01;A02;D90,17.0,2019,
QST,7520402,Kỹ thuật hạt nhân,A00;A01;A02;D90,17.0,2020,
QST,7520402,Kỹ thuật hạt nhân,A00;A01;A02;D90,19.0,2021,
QST,7520402,Kỹ thuật hạt nhân,A00;A01;A02;D90,17.0,2022,
QST,7520402,Kỹ thuật hạt nhân,A00;A01;A02;D90,17.0,2023,
QST,7520402,Kỹ thuật hạt nhân,A00;A01;A02;D90,23.6,2024,
QSX,7140101,Giáo dục học,B00;C00;C01;D01,19.0,2019,
QSX,7140101_C00,Giáo dục học,C00,22.15,2020,
QSX,7140101_C01,Giáo dục học,C01,22.15,2020,
QSX,7140101_B00,Giáo dục học,B00,21.25,2020,
QSX,7140101_D01,Giáo dục học,D01,21.25,2020,
QSX,7140101_B00,Giáo dục học,B00,22.6,2021,
QSX,7140101_C00,Giáo dục học,C00,23.2,2021,
QSX,7140101_C01,Giáo dục học,C01,22.6,2021,
QSX,7140101_D01,Giáo dục học,D01,23.0,2021,
QSX,7140101_C00,Giáo dục học,C00,23.6,2022,
QSX,7140101_B00,Giáo dục học,B00,22.8,2022,
QSX,7140101_D01,Giáo dục học,D01,22.8,2022,
QSX,7140101_B00,Giáo dục học,B00,23.0,2023,
QSX,7140101_D01,Giáo dục học,D01,23.0,2023,
QSX,7140101_C00,Giáo dục học,C00,24.1,2023,
QSX,7140101_C01,Giáo dục học,C01,23.1,2023,
QSX,7140101_D01,Giáo dục học,D01,24.5,2024,
QSX,7140101_B00,Giáo dục học,B00,24.0,2024,
QSX,7140101_C00,Giáo dục học,C00,26.6,2024,
QSX,7140101_C01,Giáo dục học,C01,23.9,2024,
QSX,7220201,Ngôn ngữ Anh,D01,25.0,2019,
QSX,7220201,Ngôn ngữ Anh,D01,26.17,2020,
QSX,7220201,Ngôn ngữ Anh,D01,27.2,2021,
QSX,7220201,Ngôn ngữ Anh,D01,26.3,2022,
QSX,7220201,Ngôn ngữ Anh,D01,26.05,2023,
QSX,7220201,Ngôn ngữ Anh,D01,26.27,2024,
QSX,7220201_CLC,Ngôn ngữ Anh - Chất lượng cao,D01,24.5,2019,
QSX,7220201_CLC,Ngôn ngữ Anh - Chất lượng cao,D01,25.65,2020,
QSX,7220201_CLC,Ngôn ngữ Anh - Chất lượng cao,D01,26.7,2021,
QSX,7220201_CLC,Ngôn ngữ Anh - Chất lượng cao,D01,25.45,2022,
