Mã trường,Mã ngành,Tên ngành,Tổ hợp môn năm 2019,Tổ hợp môn năm 2020,Tổ hợp môn năm 2021,Tổ hợp môn năm 2022,Tổ hợp môn năm 2023,Tổ hợp môn năm 2024,Điểm chuẩn năm 2019,Điểm chuẩn năm 2020,Điểm chuẩn năm 2021,Điểm chuẩn năm 2022,Điểm chuẩn năm 2023,Điểm chuẩn năm 2024
MBS,7760101,Công tác xã hội,A01;C00;D01;D02;D03;D04;D05;D06;D78;D79;D80;D81;D82;D83,A01;C00;D01;D02;D03;D04;D05;D06;D78;D79;D80;D81;D82;D83;DH8;DD2,A01;C00;D01;D02;D03;D04;D05;D06;D78;D79;D80;D81;D82;D83;DH8;DD2,A01;C00;D01;D02;D03;D04;D05;D06;D78;D79;D80;D81;D82;D83;DH8;DD2,A01;C00;D01;D06;DD2;D78;D83;DH8,A01;C00;D01;D06;DD2;D78;D83;DH8,15.5,16.0,18.8,20.0,21.5,21.6
MDA,7340101,Quản trị kinh doanh,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,14.0,16.5,18.5,22.0,23.25,23.75
MDA,7340201,Tài chính - Ngân hàng,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,14.0,16.0,18.0,22.0,23.25,23.75
MDA,7340301,Kế toán,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,14.0,16.0,18.0,22.0,23.25,23.75
MDA,7440201,Địa chất học,A00;A01;A04;A06,A00;A01,A00;A06;C04;D01,A00;C04;D01;D07,A00;C04;D01;D07,A00;C04;D01;D07,14.0,15.0,15.0,15.5,16.0,16.0
MDA,7480201,Công nghệ thông tin,A00;A01;C01;D01,A00;A01;D01,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,15.0,17.0,20.0,23.0,24.0,23.75
MDA,7510401,Công nghệ kỹ thuật hóa học,A00;A01;D07,A00;A01;B00,A00;A01;B00;D07,A00;A06;B00;D07,A00;A06;B00;D07,A00;A06;B00;D07,15.0,17.0,18.0,19.0,18.5,19.0
MDA,7520103,Kỹ thuật cơ khí,A00;A01,A00;A01,A00;A01;C01;D07,A00;A01;C01,A00;A01;C01;D01,A00;A01;D01;C01,14.0,15.0,17.0,16.0,23.75,24.0
MDA,7520201,Kỹ thuật điện,A00;A01,A00;A01,A00;A01;C01;D07,A00;A01;C01,A00;A01;C01;D01,A00;A01;D01;C01,14.0,16.0,17.5,18.0,20.25,22.25
MDA,7520216,Kỹ thuật điều khiển và tự động hóa,A00;A01;D07,A00;A01;D07,A00;A01;C01;D07,A00;A01;C01,A00;A01;C01;D01,A00;A01;D01;C01,17.5,19.0,20.0,22.0,23.5,24.5
MDA,7520320,Kỹ thuật môi trường,A00;A01;B00,A00;A01;B00;D07,A00;A01;B00;D01,A00;A01;B00;D01,A00;B00;D01;C04,A00;B00;C04;D01,14.0,15.0,15.0,15.0,15.5,16.0
MDA,7520501,Kỹ thuật địa chất,A00;A01;A04;A06,A00;A01,A00;A04;C04;D01,A00;A01;C04;D01,A00;A01;C04;D01,A00;A01;C04;D01,14.0,15.0,15.0,15.0,16.0,15.0
MDA,7520502,Kỹ thuật địa vật lý,A00;A01,A00;A01;D07,A00;A01,A00;A01;D07;A04,A00;A01;D07;A04,A00;A01;D07;A04,15.0,18.0,16.0,18.0,18.0,16.0
MDA,7520503,Kỹ thuật trắc địa - bản đồ,A00;A01;C01;D01,A00;A01;D01;C01,A00;C04;D01;D10,A00;C04;D01;D10,A00;C04;D01;D10,A00;C04;D01;D10,14.0,15.0,15.0,15.0,15.0,15.5
MDA,7520601,Kỹ thuật mỏ,A00;A01;C01;D01,A00;A01;D01;C01,A00;A01;C01;D01,A00;A01;D01;C01,A00;A01;D01;C01,A00;A01;D01;C01,14.0,15.0,15.0,16.0,17.0,17.0
MDA,7520604,Kỹ thuật dầu khí,A00;A01,A00;A01,A00;A01,A00;A01;D07;D01,A00;A01;D07;D01,A00;A01;D01;D07,15.0,16.0,16.0,18.0,18.5,19.0
MDA,7520607,Kỹ thuật tuyển khoáng,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;B00;D01,A00;D07;B00;A06,A00;D07;B00;A06,14.0,15.0,15.0,16.0,15.0,18.0
MDA,7580201,Kỹ thuật xây dựng,A00;A01;C01;D07,A00;A01;C01;D07,A00;A01;C01;D07,A00;A01;D01;C04,A00;A01;D01;C04,A00;A01;D01;C04,14.0,15.0,15.0,15.5,21.0,20.5
MDA,7580211,Địa kỹ thuật xây dựng,A00;A01;A04;A06,A00;A01,A00;A04;C04;D01,A00;A01;C04;D01,A00;A01;C04;D01,A00;A01;C04;D01,14.0,17.0,15.0,15.0,16.0,16.0
MDA,7850103,Quản lý đất đai,A00;A01;B00;D01,A00;A01;B00;D01,A00;A01;C04;D01,A00;C04;D01;A01,A00;C04;D01;A01,A00;C04;D01;A01,14.0,15.0,15.0,15.0,19.5,23.1
MHN,7220201,Ngôn ngữ Anh,D01,D01,D01,D01,D01,D01,28.47,30.33,34.27,31.0,31.51,32.03
MHN,7220204,Ngôn ngữ Trung Quốc,D01;D04,D01;D04,D01;D04,D01;D04,D01;D04,D01;D04,29.27,31.12,34.87,31.77,32.82,33.19
MHN,7340101,Quản trị kinh doanh,A00;A01;D01,A00;A01;D01,A00;A01;D01,A00;A01;D01,A00;A01;D01,A00;A01;D01,20.6,23.25,25.15,23.9,23.62,23.52
MHN,7340122,Thương mại điện tử,A00;A01;D01,A00;A01;D01,A00;A01;D01,A00;A01;D01,A00;A01;D01,A00;A01;D01,20.75,24.2,25.85,25.25,25.07,24.91
MHN,7340201,Tài chính - Ngân hàng,A00;A01;D01,A00;A01;D01,A00;A01;D01,A00;A01;D01,A00;A01;D01,A00;A01;D01,19.8,22.6,24.7,23.6,23.33,23.48
MHN,7340301,Kế toán,A00;A01;D01,A00;A01;D01,A00;A01;D01,A00;A01;D01,A00;A01;D01,A00;A01;D01,20.85,23.2,24.9,23.8,23.43,23.75
MHN,7380101,Luật,A00;A01;C00;D01,A00;A01;D01;C00,,A00;A01;D01;C00,,,19.5,21.8,,23.0,,
MHN,7380101_A00,Luật,,,A00,,A00,A00,,,23.9,,22.55,23.77
MHN,7380101_A01,Luật,,,A01,,,,,,23.9,,,
MHN,7380101_C00,Luật,,,C00,,C00,C00,,,25.25,,23.96,25.52
MHN,7380101_D01,Luật,,,D01,,D01,D01,,,23.9,,22.55,23.77
MHN,7380107,Luật kinh tế,A00;A01;C00;D01,A00;A01;D01;C00,,A00;A01;D01;C00,,,10.5,23.0,,23.55,,
MHN,7380107_A00,Luật kinh tế,,,A00,,A00,A00,,,24.45,,22.8,24.12
MHN,7380107_A01,Luật kinh tế,,,A01,,,,,,24.45,,,
MHN,7380107_C00,Luật kinh tế,,,C00,,C00,C00,,,26.0,,24.82,26.12
MHN,7380107_D01,Luật kinh tế,,,D01,,D01,D01,,,24.45,,22.8,24.12
MHN,7380108,Luật quốc tế,A00;A01;C00;D01,A00;A01;D01;C00,,A00;A01;D01;C00,,,19.0,20.5,,23.15,,
MHN,7380108_A00,Luật quốc tế,,,A00,,A00,A00,,,23.9,,20.63,22.99
MHN,7380108_A01,Luật quốc tế,,,A01,,,,,,23.9,,,
MHN,7380108_C00,Luật quốc tế,,,C00,,C00,C00,,,24.75,,23.7,25.24
MHN,7380108_D01,Luật quốc tế,,,D01,,D01,D01,,,23.9,,20.63,22.99
MHN,7420201,Công nghệ sinh học,A00;B00;D07,B00;A00;D07,B00;A00;D07,B00;A00;D07,B00;A00;D07,B00;A00;D07,15.0,15.0,16.0,16.5,17.25,17.0
MHN,7480201,Công nghệ thông tin,A00;A01;D01,A00;A01;D01,A00;A01;D01,A00;A01;D01,A00;A01;D01,A00;A01;D01,20.3,23.0,24.85,24.55,23.38,22.95
MHN,7510302,Công nghệ kỹ thuật điện tử - viễn thông,A00;A01;C01;D01,A00;A01;C01;D01,A00;A01;C01;D01,A00;A01;D01;C00,A00;A01;D01,A00;A01;D01,15.15,17.15,21.65,22.5,22.1,22.05
MHN,7510303,Công nghệ kỹ thuật điều khiển và tự động hóa,A00;A01;C01;D01,A00;A01;C01;D01,A00;A01;C01;D01,A00;A01;D01;C00,A00;A01;D01,A00;A01;D01,15.8,17.05,21.45,22.65,22.45,22.55
MHN,7540101,Công nghệ thực phẩm,A00;B00;D07,B00;A00;D07,B00;A00;D07,B00;A00;D07,B00;A00;D07,B00;A00;D07,15.0,15.0,16.0,16.5,17.25,17.0
MHN,7810103,Quản trị dịch vụ du lịch và lữ hành,D01,D01,D01,D01,D01,D01,28.53,30.07,32.61,30.35,30.53,28.53
MIT,7220201,Ngôn ngữ Anh,D01;D10;D14;D15,D01;D10;D14;D15,D01;D10;D14;D15,A01;D01;D14;D15,A01;D01;D14;D15,A01;D01;D14;D15,14.0,14.0,15.0,15.0,15.0,15.0
MIT,7340120,Kinh doanh quốc tế,A00;A01;C04;D01,A00;A01;C04;D01,A00;A01;D01;C00,A00;A01;C00;D01,A00;A01;C00;D01,A00;A01;C00;D01,14.0,14.0,15.0,15.0,15.0,15.0
MIT,7380107,Luật kinh tế,A00;A01;D01;D15,A00;A01;D01;D15,A10;C00;C19;D01,A00;A01;C00;D01,A00;A01;C00;D01,A00;A01;C00;D01,14.0,14.0,15.0,15.0,15.0,15.0
MIT,7510205,Công nghệ kỹ thuật ô tô,A00;A01;A02;D07,A00;A01;A02;D07,A00;A01;A02;C01,A00;A01;C01;D01,A00;A01;C01;D01,A00;A01;C01;D01,14.0,14.0,15.0,15.0,15.0,15.0
MIT,7640101,Thú y,A06;B00;B02;C02,A06;B00;B02;C02,A06;B00;B02;C02,A00;B00;C08;D07,A00;B00;C08;D07,A00;B00;C08;D07,14.0,14.0,15.0,15.0,15.0,15.0
MIT,7720201,Dược học,A00;B00;C02;D07,A00;B00;C02;D07,A00;B00;D07;C02,A00;B00;C08;D07,A00;B00;C08;D07,A00;B00;C08;D07,20.0,21.0,21.0,21.0,21.0,21.0
MTU,7340301,Kế toán,A00;A01;D15;D14,A00;A01;D15;D14,A00;A01;D14;D15,A00;A01;D15;D14,A00;A01;D14;D15,A00;A01;D14;D15,13.0,14.5,14.0,14.0,15.0,15.0
MTU,7520320,Kỹ thuật môi trường,A00;A01;B00;D01,A00;A01;B00;D01,A00;A01;B00;D01,A00;A01;B00;D01,A00;A01;B00;D01,A00;A01;B00;D01,13.0,18.0,17.5,14.0,15.0,15.0
MTU,7580101,Kiến trúc,V00;V01;V02;V03,V00;V01;V02;V03,V00;V01;V02;V03,V00;V01;V02;V03,V00;V01;V02;V03,V00;V01;V02;V03,13.0,16.0,15.5,14.0,15.0,15.0
MTU,7580106,Quản lý đô thị và công trình,V00;V01;A00;A01,V00;V01;A00;A01,V00;V01;A00;A01,V00;V01;A00;A01,A00;A01;B00;D01,A00;A01;B00;D01,13.0,14.0,14.0,14.0,15.0,15.0
MTU,7580201,Kỹ thuật xây dựng,A00;A01;B00;D01,A00;A01;B00;D01,A00;A01;B00;D01,A00;A01;B00;D01,A00;A01;B00;D01,A00;A01;B00;D01,13.0,14.0,14.0,14.0,15.0,14.5
MTU,7580205,Kỹ thuật xây dựng công trình giao thông,A00;A01;B00;D01,A00;A01;B00;D01,A00;A01;B00;D01,A00;A01;B00;D01,A00;A01;B00;D01,A00;A01;B00;D01,13.0,14.0,14.5,14.0,15.0,15.0
MTU,7580213,Kỹ thuật cấp thoát nước,A00;A01;B00;D01,A00;A01;B00;D01,A00;A01;B00;D01,A00;A01;B00;D01,A00;A01;B00;D01,A00;A01;B00;D01,13.0,16.0,14.0,14.0,15.0,15.0
NHF,7220201,Ngôn ngữ Anh,D01,D01,D01,D01,D01,D01,33.23,34.82,36.75,35.55,35.38,35.43
NHF,7220202,Ngôn ngữ Nga,D01;D02,D01;D02,D01;D02,D01;D02,D01;D02,D01;D02,25.88,28.93,33.95,31.18,31.93,32.0
NHF,7220203,Ngôn ngữ Pháp,D01;D03,D01;D03,D01;D03,D01;D03,D01;D03,D01;D03,30.55,32.83,35.6,33.73,33.7,32.99
NHF,7220204,Ngôn ngữ Trung Quốc,D01;D04,D01;D04,D01;D04,D01;D04,D01;D04,D01;D04,32.97,34.63,37.07,35.92,35.75,35.8
NHF,7220205,Ngôn ngữ Đức,D01;D05,D01;D05,D01;D05,D01;D05,D01;D05,D01;D05,30.4,31.83,35.53,33.48,33.96,34.2
NHF,7220206,Ngôn ngữ Tây Ban Nha,D01,D01,D01,D01,D01,D01,29.6,31.73,35.3,32.77,33.38,33.14
NHF,7220207,Ngôn ngữ Bồ Đào Nha,D01,D01,D01,D01,D01,D01,20.03,27.83,33.4,30.32,31.35,31.4
NHF,7220208,Ngôn ngữ Italia,D01,D01,D01,D01,D01,D01,27.85,30.43,34.78,32.15,32.63,32.41
NHF,7220209,Ngôn ngữ Nhật,D01;D06,D01;D06,D01;D06,D01;D06,D01;D06,D01;D06,32.93,34.47,36.43,35.08,34.59,34.45
NHF,7220210,Ngôn ngữ Hàn Quốc,D01,D01,D01;DD2,D01;DD2,D01;DD2,D01;DD2,33.85,35.38,37.55,36.42,36.15,34.59
NHF,7310601,Quốc tế học,D01,D01,D01,D01,D01,D01,29.15,31.3,35.2,32.88,33.48,25.27
NHF,7320104,Truyền thông đa phương tiện,D01,D01,D01,D01,D01,D01,22.8,25.4,26.75,26.0,25.94,25.65
NHF,7320109,Truyền thông doanh nghiệp (dạy bằng tiếng Pháp),D01;D03,D01;D03,D01;D03,D01;D03,D01;D03,D01;D03,28.25,32.2,35.68,32.85,34.1,31.05
NHF,7340101,Quản trị kinh doanh,D01,D01,D01,D01,D01,D01,31.1,33.2,35.92,33.55,33.93,30.72
NHF,7340115,Marketing,D01,D01,D01,D01,D01,D01,31.4,34.48,36.63,34.63,35.05,33.93
NHF,7340201,Tài chính - Ngân hàng,D01,D01,D01,D01,D01,D01,28.98,31.5,35.27,32.13,33.7,32.53
NHF,7340301,Kế toán,D01,D01,D01,D01,D01,D01,28.65,31.48,35.12,32.27,33.52,25.08
NHF,7480201,Công nghệ thông tin,A01;D01,A01;D01,A01;D01,A01;D01,A01;D01,A01;D01,22.15,24.65,26.05,25.45,24.7,24.17
NHF,7810103,Quản trị dịch vụ du lịch và lữ hành,D01,D01,D01,D01,D01,D01,32.2,33.27,35.6,32.7,33.9,33.04
NHS,7220201,Ngôn ngữ Anh,A01;D01;D96,"A01 ,D01, D07,D15(Môn tiếng Anh hệ số 2)",A01;D01;D14;D15,A01;D01;D14;D15,A01;D01;D14;D15,A01;D01;D14;D15,22.3,24.44,26.46,22.56,24.38,25.05
NHS,7310106,Kinh tế quốc tế,A00;A01;D01;D90,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,22.8,25.54,26.15,24.65,25.24,25.5
NHS,7340101,Quản trị kinh doanh,A00;A01;D01;D90,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,22.5,25.24,26.25,25.35,25.05,24.8
NHS,7340201,Tài chính - Ngân hàng,A00;A01;D01;D90,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,21.75,24.85,25.65,25.05,24.9,25.47
NHS,7340301,Kế toán,A00;A01;D01;D90,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,21.9,24.91,25.55,25.15,24.87,25.29
NHS,7340405,Hệ thống thông tin quản lý,A00;A01;D01;D90,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,21.2,24.65,25.85,24.55,24.6,25.24
NHS,7380107,Luật kinh tế,A00;A01;D01;D96,C00;D01;D07;D14,A00;A01;C00;D01,A00;A01;C00;D01,A00;A01;C00;D01,A00;A01;C00;D01,21.3,24.75,26.0,25.0,25.07,24.35
NLS,7140215,Sư phạm kỹ thuật nông nghiệp,A00;A01;B00;D08,A00;A01;B00;D08,A00;A01;B00;D08,A00;A01;B00;D08,A00;A01;B00;D08,A00;A01;B00;D08,18.0,18.5,19.0,19.0,19.0,22.5
NLS,7220201,Ngôn ngữ Anh,A01;D01;D14;D15,A01;D01;D14;D15,A01;D01;D14;D15,A01;D01;D14;D15,A01;D01;D14;D15,A01;D01;D14;D15,14.0,23.0,26.0,21.0,23.0,23.75
NLS,7310101,Kinh tế,A00;A01;D01,A00;A01;D01,A00;A01;D01,A00;A01;D01,A00;A01;D01,A00;A01;D01,19.0,22.25,23.5,21.5,22.25,22.5
NLS,7340101,Quản trị kinh doanh,A00;A01;D01,A00;A01;D01,A00;A01;D01,A00;A01;D01,A00;A01;D01,A00;A01;D01,20.5,23.3,24.5,21.0,22.25,22.75
NLS,7340301,Kế toán,A00;A01;D01,A00;A01;D01,A00;A01;D01,A00;A01;D01,A00;A01;D01,A00;A01;D01,20.25,23.3,24.25,23.0,23.0,23.0
NLS,7420201,Công nghệ sinh học,A00;A02;B00,A00;A02;B00,A00;A02;B00,A00;A02;B00,A00;A02;B00,A00;A02;B00,20.25,23.0,22.75,19.0,22.25,23.25
NLS,7440301,Khoa học môi trường,A00;A01;B00;D07,A00;A01;B00;D07,A00;A01;B00;D07,A00;A01;B00;D07,A00;A01;B00;D07,A00;A01;B00;D07,16.0,16.0,16.0,16.0,16.0,17.25
NLS,7480201,Công nghệ thông tin,A00;A01;D07,A00;A01;D07,A00;A01;D07,A00;A01;D07,A00;A01;D07,A00;A01;D07,19.75,22.75,24.25,23.5,23.0,22.25
NLS,7510201,Công nghệ kỹ thuật cơ khí,A00;A01;D07,A00;A01;D07,A00;A01;D07,A00;A01;D07,A00;A01;D07,A00;A01;A02;D90,18.0,21.0,22.0,19.5,21.5,22.5
NLS,7510203,Công nghệ kỹ thuật cơ điện tử,A00;A01;D07,A00;A01;D07,A00;A01;D07,A00;A01;D07,A00;A01;D07,A00;A01;A02;D90,19.0,21.5,22.5,20.5,22.5,23.75
NLS,7510205,Công nghệ kỹ thuật ô tô,A00;A01;D07,A00;A01;D07,A00;A01;D07,A00;A01;D07,A00;A01;D07,A00;A01;A02;D90,20.5,22.75,23.5,22.5,23.0,23.75
NLS,7510206,Công nghệ kỹ thuật nhiệt,A00;A01;D07,A00;A01;D07,A00;A01;D07,A00;A01;D07,A00;A01;D07,A00;A01;A02;D90,17.0,17.75,20.0,17.0,18.5,21.75
NLS,7510401,Công nghệ kỹ thuật hóa học,A00;A01;B00;D07,A00;A01;B00;D07,A00;A01;B00;D07,A00;A01;B00;D07,A00;A01;B00;D07,A00;A01;B00;D07,19.0,20.5,22.25,20.0,23.0,23.25
NLS,7520216,Kỹ thuật điều khiển và tự động hóa,A00;A01;D07,A00;A01;D07,A00;A01;D07,A00;A01;D07,A00;A01;D07,A00;A01;A02;D90,19.0,21.25,23.0,21.0,22.0,23.5
NLS,7520320,Kỹ thuật môi trường,A00,A00;A01;D07;B00,A00;A01;B00;D07,A00;A01;B00;D07,A00;A01;B00;D07,A00;A01;B00;D07,16.0,16.0,16.0,16.0,16.0,16.0
NLS,7540101,Công nghệ thực phẩm,A00;A01;B00;D08,A00;A01;B00;D08,A00;A01;B00;D08,A00;A01;B00;D08,A00;A01;B00;D08,A00;A01;B00;D08,20.0,23.0,23.0,21.0,21.25,22.5
NLS,7540105,Công nghệ chế biến thủy sản,A00;A01;D07;D08,A00;A01;D07;D08,A00;B00;D07;D08,A00;B00;D07;D08,A00;B00;D07;D08,A00;B00;D07;D08,16.0,16.0,16.0,16.0,16.0,16.0
NLS,7549001,Công nghệ chế biến lâm sản,A00;A01;B00;D01,A00;A01;B00;D01,A00;A01;B00;D01,A00;A01;B00;D01,A00;A01;B00;D01,A00;A01;B00;D01,15.0,16.0,16.0,16.0,16.0,16.0
NLS,7620105,Chăn nuôi,A00;B00;D07;D08,A00;B00;D07;D08,A00;B00;D07;D08,A00;B00;D07;D08,A00;B00;D07;D08,A00;B00;D07;D08,16.0,19.0,18.25,16.0,16.0,16.0
NLS,7620109,Nông học,A00;B00;D08,A00;B00;D08,A00;B00;D08,A00;B00;D08,A00;B00;D07;D08,A00;B00;D07;D08,18.0,17.25,17.0,17.0,17.0,17.0
NLS,7620112,Bảo vệ thực vật,A00;B00;D08,A00;B00;D08,A00;B00;D08,A00;B00;D08,A00;B00;D07;D08,A00;B00;D07;D08,18.0,19.5,19.0,17.0,17.0,17.0
NLS,7620114,Kinh doanh nông nghiệp,A00;A01;D01,A00;A01;D01,A00;A01;D01,A00;A01;D01,A00;A01;D01,A00;A01;D01,16.75,19.0,21.0,17.0,17.0,18.0
NLS,7620116,Phát triển nông thôn,A00;A01;D01,A00;A01;D01,A00;A01;D01,A00;A01;D01,A00;A01;D01,A00;A01;D01,16.0,16.0,16.0,16.0,16.0,16.0
NLS,7620201,Lâm học,A00;B00;D01;D08,A00;B00;D01;D08,A00;B00;D01;D08,A00;B00;D01;D08,A00;B00;D01;D08,A00;B00;D01;D08,15.0,16.0,16.0,16.0,16.0,16.0
NLS,7620211,Quản lý tài nguyên rừng,A00;B00;D01;D08,A00;B00;D01;D08,A00;B00;D01;D08,A00;B00;D01;D08,A00;B00;D01;D08,A00;B00;D01;D08,15.0,16.0,16.0,16.0,16.0,16.0
NLS,7620301,Nuôi trồng thủy sản,A00;B00;D07;D08,A00;B00;D07;D08,A00;B00;D07;D08,A00;B00;D07;D08,A00;B00;D07;D08,A00;B00;D07;D08,16.0,16.0,16.0,16.0,16.0,16.0
NLS,7640101,Thú y,A00;B00;D07;D08,A00;B00;D07;D08,A00;B00;D07;D08,A00;B00;D07;D08,A00;B00;D07;D08,A00;B00;D07;D08,21.25,24.5,24.5,23.0,24.0,24.5
NLS,7850101,Quản lý tài nguyên và môi trường,A00;A01;B00;D07,A00;A01;B00;D07,A00;A01;B00;D07,A00;A01;B00;D07,A00;A01;B00;D07,A00;A01;B00;D07,16.0,16.0,17.0,16.0,16.5,20.0
NLS,7850103,Quản lý đất đai,A00;A01,A00;A01;D01;A04,A00;A01;D01,A00;A01;D01,A00;A01;A04;D01,A00;A01;A04;D01,16.0,19.0,21.75,18.5,18.75,21.25
NQH,7220201,Ngôn ngữ Anh,D01,D01,D01,D01,D01,D01,27.09,25.19,26.63,25.28,25.57,27.54
NQH,7220202,Ngôn ngữ Nga,D01;D02,D01;D02,,,D01;D02,D01;D02,25.78,24.76,,,23.81,25.88
NQH,7220202_D01,Ngôn ngữ Nga,,,D01,D01,,,,,29.44,26.76,,
NQH,7220202_D02,Ngôn ngữ Nga,,,D02,D02,,,,,25.8,25.66,,
NQH,7220204,Ngôn ngữ Trung Quốc,D01;D04,D01;D04,D01;D04,D01;D04,D01;D04,D01;D04,25.91,28.1,26.65,22.82,24.73,26.67
NQH,7860231,Trinh sát kỹ thuật,A00;A01,A00;A01,A00;A01,A00;A01,A00;A01,A00;A01,21.25,26.25,24.45,23.85,25.1,25.26
NTT,7210208,Piano,N00,N00,N00,N00,N00,N00,22.0,15.0,15.0,15.0,15.0,15.0
NTT,7210234,"Diễn viên kịch, điện ảnh-truyền hình",N05,N05,N05,N05,N05,N05,19.5,15.0,15.0,15.0,15.0,15.0
NTT,7210403,Thiết kế đồ họa,H00;H07;V00;V01,V00;V01;H00;H01,V00;V01;H00;H01,V00;V01;H00;H01,V00;V01;H00;H01,D01;V01;H00;H01,15.5,15.0,15.0,15.0,15.0,15.0
NTT,7220201,Ngôn ngữ Anh,D01;D14;D15,C00;D01;D14;D15,C00;D01;D14;D15,C00;D01;D14;D15,C00;D01;D14;D15,C00;D01;D14;D15,15.0,15.0,15.0,15.0,15.0,15.0
NTT,7220204,Ngôn ngữ Trung Quốc,D01;D04;D14;D15,C00;D01;D14;D15,C00;D01;D14;D15,C00;D01;D14;D15,C00;D01;D14;D15,C00;D01;D14;D15,17.0,15.0,16.0,15.0,15.0,15.0
NTT,7310401,Tâm lý học,B00;C00;D01;D14,B00;C00;D01;D14,B00;C00;D01;D14,B00;C00;D01;D14,B00;C00;D01;D14,B00;C00;D01;D14,15.0,15.0,15.0,15.0,15.0,15.0
NTT,7310608,Đông phương học,D01;D04;D14;D15,C00;D01;D14;D15,C00;D01;D14;D15,C00;D01;D14;D15,C00;D01;D14;D15,C00;D01;D14;D15,15.0,15.0,15.0,15.0,15.0,15.0
NTT,7320104,Truyền thông đa phương tiện,C00;D01;D14;D15,C00;D01;D14;D15,C00;D01;D14;D15,C00;D01;D14;D15,A01;C00;D01;D15,A01;C00;D01;D15,15.0,15.0,15.0,18.0,15.0,15.0
NTT,7320108,Quan hệ công chúng,A01;C00;D01;D14,A01;C00;D01;D14,A01;C00;D01;D14,A01;C00;D01;D14,A01;C00;D01;D14,A01;C00;D01;D14,15.0,15.0,15.0,18.0,15.0,15.0
NTT,7340101,Quản trị kinh doanh,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,16.0,16.0,19.0,18.0,15.0,15.0
NTT,7340115,Marketing,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,15.0,15.0,15.0,18.0,15.0,15.0
NTT,7340122,Thương mại điện tử,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,15.5,15.0,15.0,15.0,15.0,15.0
NTT,7340201,Tài chính - Ngân hàng,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,15.0,15.0,15.0,15.0,15.0,15.0
NTT,7340301,Kế toán,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,15.0,15.0,15.0,18.0,15.0,15.0
NTT,7340404,Quản trị nhân lực,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,15.0,15.0,15.0,15.0,15.0,15.0
NTT,7380107,Luật kinh tế,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;C00;D01,A00;A01;C00;D01,A00;A01;C00;D01,15.0,15.0,15.0,15.0,15.0,15.0
NTT,7420201,Công nghệ sinh học,A00;B00;D07;D08,A00;B00;D07;D08,A00;B00;D07;D08,A00;B00;D07;D08,A00;B00;D07;D08,A00;B00;D07;D08,15.0,15.0,15.0,15.0,15.0,15.0
NTT,7480201,Công nghệ thông tin,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,15.0,15.0,16.0,18.0,15.0,15.0
NTT,7510203,Công nghệ kỹ thuật cơ điện tử,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,15.0,15.0,15.0,15.0,15.0,15.0
NTT,7510205,Công nghệ kỹ thuật ô tô,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,17.0,17.0,19.0,18.0,15.0,15.0
