Mã trường,Mã ngành,Tên ngành,Tổ hợp môn,Điểm chuẩn,Năm xét tuyển,Ghi chú
HNM,7510406,Công nghệ kỹ thuật môi trường,A01;A00;D07;D01,18.9,2024,
HNM,7850201,Bảo hộ lao động,A01;A00;D07;D01,26.0,2023,
HNM,7850201,Bảo hộ lao động,A00;A01;D01;D07,26.5,2024,
HPN,7310101,Kinh tế,A00;A01;D01,16.0,2021,
HPN,7310101,Kinh tế,C00,17.0,2021,
HPN,7310101,Kinh tế (2 chuyên ngành Kinh tế đầu tư và Kinh tế quốc tế),C00,20.5,2022,
HPN,7310101,Kinh tế (2 chuyên ngành Kinh tế đầu tư và Kinh tế quốc tế),A00;A01;D01,19.5,2022,
HPN,7310101,Kinh tế (2 chuyên ngành Kinh tế đầu tư và Kinh tế quốc tế),A00;A01;D01,22.0,2023,
HPN,7310101,Kinh tế (2 chuyên ngành Kinh tế đầu tư và Kinh tế quốc tế),C00,23.0,2023,
HPN,7310101,Kinh tế,A00;A01;D01,23.0,2024,
HPN,7310101,Kinh tế,C00,24.0,2024,
HPN,7310109,Kinh tế số,A00;A01;D01,19.0,2024,
HPN,7310109,Kinh tế số,C00,20.0,2024,
HPN,7310301,Xã hội học,A00;A01;C00;D01,15.0,2021,
HPN,7310301,Xã hội học,A00;A01;C00;D01,23.5,2022,
HPN,7310401,Tâm lý học (Tham vấn - Trị liệu; Tâm lý ứng dụng trong hôn nhân gia đình),A00;A01;D01;C00,15.0,2020,
HPN,7310401,Tâm lý học,A00;A01;C00;D01,15.0,2021,
HPN,7310401,Tâm lý học (2 chuyên ngành Tham vấn - Trị liệu và Tâm lý ứng dụng trong hôn nhân - gia đình),A00;A01;C00;D01,19.5,2022,
HPN,7310401,Tâm lý học (2 chuyên ngành Tham vấn - Trị liệu và Tâm lý ứng dụng trong Hôn nhân - gia đình),A00;A01;C00;D01,21.25,2023,
HPN,7310401,Tâm lý học,A00;A01;C00;D01,24.5,2024,
HPN,7320104,Truyền thông đa phương tiện,C00,17.5,2019,
HPN,7320104,Truyền thông đa phương tiện,A00;D01;A01,16.5,2019,
HPN,7320104,Truyền thông đa phương tiện (2 chuyên ngành Thiết kế đa phương tiện và Báo chí truyền thông),A00;A01;C00;D01,24.0,2022,
HPN,7320104,Truyền thông đa phương tiện (2 chuyên ngành Thiết kế đa phương tiện và Báo chí truyền thông),A00;A01;C00;D01,24.75,2023,
HPN,7320104,Truyền thông đa phương tiện,A00;A01;C00;D01,26.0,2024,
HPN,7340101CLC,Quản trị kinh doanh (CLC),A00;A01;D01,23.0,2022,
HPN,7340101CLC,Quản trị kinh doanh (CLC),C00,24.0,2022,
HPN,7340101CLC,Quản trị kinh doanh (hệ Chất lượng cao),A00;A01;D01,23.0,2023,
HPN,7340101LC,Quản trị kinh doanh (hệ Chất lượng cao),C00,24.0,2023,
HPN,7340101LK,Quản trị kinh doanh (hệ liên kết quốc tế chuyên ngành Kinh doanh và Thương mại quốc tế),A00;A01;C00;D01,16.0,2022,
HPN,7340101LK,Quản trị kinh doanh (hệ Liên kết Quốc tế chuyên ngành Kinh doanh và Thương mại quốc tế),C00,24.0,2023,
HPN,7340101LK,Quản trị kinh doanh (hệ Liên kết Quốc tế chuyên ngành Kinh doanh và Thương mại quốc tế),A00;A01;D01,23.0,2023,
HPN,7340101TA,Quản trị kinh doanh (chương trình đào tạo bằng tiếng Anh),A00;A01;D01,24.0,2024,
HPN,7340101TA,Quản trị kinh doanh (chương trình đào tạo bằng tiếng Anh),C00,25.0,2024,
HPN,7380107,Luật kinh tế,A00;A01;D01;C00,15.0,2020,
HPN,7380107,Luật kinh tế,A00;A01;C00;D01,16.0,2021,
HPN,7380107,Luật kinh tế,A00;A01;C00;D01,18.5,2022,
HPN,7380107,Luật kinh tế,A00;A01;C00;D01,21.0,2023,
HPN,7380107,Luật kinh tế,A00;A01;C00;D01,24.5,2024,
HPN,7420201,Công nghệ thông tin (2 chuyên ngành Công nghệ phần mềm và trí tuệ nhân tạo; Quản trị hệ thống mạng),A00;A01;D01;D09,16.0,2022,
HPN,7480201,Công nghệ thông tin,A00;A01;C00;D09,15.0,2021,Điểm thi môn Toán > 5
HPN,7480201,Công nghệ thông tin,A00;A01;D01;D09,18.5,2023,
HPN,7480201,Công nghệ thông tin,A00;A01;D01;D09,20.5,2024,
HPN,7760101PH,Công tác xã hội (đào tạo tại Phân hiệu TPHCM),A00;A01;C00;D01,15.0,2022,
HPN,7760101PH,Công tác xã hội (HCM),A00;A01;C00;D01,15.0,2023,
HPN,7810103PH,Giới và Phát triển (HCM),A00;A01;C00;D01,16.0,2023,
HPU,7220201,Ngôn ngữ Anh,D66;D01;D14;D15,15.0,2021,
HPU,7220201,Ngôn ngữ Anh,D01;D04;D14;D15,15.0,2022,
HPU,7220201,Ngôn ngữ Anh,D01;D66;D14;D15,15.0,2023,
HPU,7220201,Ngôn ngữ Anh,D01;D66;D14;D15,15.0,2024,
HPU,7310630,Việt Nam học,C00;D14;D01;D04,15.0,2021,
HPU,7310630,Việt Nam học,C00;D01;D14;D66,15.0,2022,
HPU,7310630,Việt Nam học,D01;D66;D14;C00,15.0,2023,
HPU,7310630,Việt Nam học,D01;D66;D14;C00,15.0,2024,
HPU,7340101,Quản trị kinh doanh,A10;A01;C14;D01,15.0,2021,
HPU,7340101,Quản trị kinh doanh,A01;A10;C14;D01,15.0,2022,
HPU,7340101,Quản trị kinh doanh,A01;A00;C14;D01,15.0,2023,
HPU,7340101,Quản trị kinh doanh,A01;A00;C14;D01,15.0,2024,
HPU,7380101,Luật,D84;C00;D66;D06,15.0,2021,
HPU,7380101,Luật,C00;D06;D66;D84,15.0,2022,
HPU,7480201,Công nghệ thông tin,A00;A10;D84;D08,15.0,2021,
HPU,7480201,Công nghệ thông tin,A00;A01;A10;D84,15.0,2022,
HPU,7480201,Công nghệ thông tin,A00;A01;A10;D84,15.0,2023,
HPU,7480201,Công nghệ thông tin,A00;A01;A10;D84,15.0,2024,
HPU,7510102,Kĩ thuật công trình xây dựng,A00;A01;A04;A10,15.0,2021,
HPU,7510301,Kĩ thuật điện-Điện tử,A10;A01;D84;D01,15.0,2021,
HPU,7510301,Kĩ thuật điện – Điện tử,A00;A02;A10;D84,15.0,2022,
HPU,7510301,Kĩ thuật điện – Điện tử,A00;A02;A10;D84,15.0,2023,
HPU,7510301,"Công nghệ kỹ thuật điện, điện tử",A00;A02;A10;D84,15.0,2024,
HPU,7520320,Kĩ thuật môi trường,A00;A01;A02;B00,15.0,2021,
HPU,7520320,Kĩ thuật môi trường,A00;A11;B04;D10,15.0,2022,
HPU,7520320,Kĩ thuật môi trường,A00;D84;A02;C14,15.0,2023,
HPU,7520320,Kĩ thuật môi trường,A00;D84;A02;C14,15.0,2024,
HQH,7860202,"Chỉ huy tham mưu Hải quân - Thí sinh Nam 
miền Bắc",A00;A01,21.7,2019,"Thí sinh mức 21,70 điểm:
Điểm môn Toán  ≥ 8,20."
HQH,7860202,"Chỉ huy tham mưu Hải quân - Thí sinh Nam 
miền Nam",A00;A01,21.0,2019,"Thí sinh mức 21,00 điểm:
Điểm môn Toán  ≥ 7,00."
HQH,7860202,Chỉ huy tham mưu Hải quân - Thí sinh nam miền Bắc,A00;A01,25.2,2020,Thí sinh mức 25.2; Điểm môn Toán >= 9.2
HQH,7860202,Chỉ huy tham mưu Hải quân - Thí sinh nam miền Nam,A00;A01,24.85,2020,Thí sinh mức 24.85: Tiêu chí phụ 1: Điểm môn Toán >= 8.6; Tiêu chí phụ 2: Điểm môn Lý >= 7.5; Tiêu chí phụ 3: Điểm môn Hóa (Tiếng Anh) >= 8.5
HQH,7860202,Chỉ huy tham mưu Hải quân,A00;A01,24.55,2021,"Xét tuyển kết quả thi TN THPT, thí sinh nam, miền Bắc"
HQH,7860202,Chỉ huy tham mưu Hải quân,A00;A01,23.75,2022,"Thí sinh nam miền Nam, Thí sinh mức 23.75 điểm: Tiêu chí phụ 1: Toán ≥ 8, TCP2: Lý ≥ 7.5"
HQH,7860202,Ngành Chỉ huy tham mưu Hải quân,A00;A01,23.7,2023,Thí sinh Nam miền Bắc
HQH,7860202_B_A00,Chỉ huy tham mưu Hải quân,A00,24.21,2024,Thí sinh Nam miền Bắc
HQH,7860202_B_A01,Chỉ huy tham mưu Hải quân,A01,24.21,2024,Thí sinh Nam miền Bắc
HQH,7860202_N_A00,Chỉ huy tham mưu Hải quân,A00,20.6,2024,Thí sinh Nam miền Nam
HQH,7860202_N_A01,Chỉ huy tham mưu Hải quân,A01,20.6,2024,Thí sinh Nam miền Nam
HQT,7220201,Ngôn ngữ Anh,D01,33.25,2019,NN: 9.2 (NV1 - NV5)
HQT,7220201,Ngôn ngữ Anh,D01,34.75,2020,
HQT,7220201,Ngôn ngữ Anh,D01,36.9,2021,
HQT,7310106,Kinh tế quốc tế,A00;A01;D01,24.85,2019,"T0: 8.8, NN: 8.8 (NV 1 - NV3)"
HQT,7310106,Kinh tế quốc tế,A00,26.7,2020,
HQT,7310106,Kinh tế quốc tế,A01,26.7,2020,
HQT,7310106,Kinh tế quốc tế,D01,26.7,2020,
HQT,7310106,Kinh tế quốc tế,A00;A01;D01,27.4,2021,
HQT,7310206,Quan hệ quốc tế,A01;D01;D03,25.1,2019,"NN: 9.4, Tiếng Pháp: 9.4 (NV1 - NV4)"
HQT,7310206,Quan hệ quốc tế,A01,26.6,2020,
HQT,7310206,Quan hệ quốc tế,D01,26.6,2020,
HQT,7310206,Quan hệ quốc tế,D03,25.6,2020,
HQT,7310206,Quan hệ quốc tế,D04,25.6,2020,
HQT,7310206,Quan hệ quốc tế,A00;A01;C00;D01;D03;D04,27.6,2021,
HQT,7320107,Truyền thông quốc tế,A01;D01;D03,25.2,2019,"NN: 8.8, Tiếng Pháp: 8.8 (NV1 - NV2)"
HQT,7320107,Truyền thông quốc tế,A01,27.0,2020,
HQT,7320107,Truyền thông quốc tế,D01,27.0,2020,
HQT,7320107,Truyền thông quốc tế,D03,26.0,2020,
HQT,7320107,Truyền thông quốc tế,D04,26.0,2020,
HQT,7320107,Truyền thông quốc tế,A00;A01;C00;D01;D03;D04,27.9,2021,
HQT,7340120,Kinh doanh quốc tế,A00;A01;D01,27.0,2021,
HQT,7380108,Luật quốc tế,A01;D01,23.95,2019,NN: 7.4 (NV1 - NV3)
HQT,7380108,Luật quốc tế,A01,26.0,2020,
HQT,7380108,Luật quốc tế,D01,26.0,2020,
HQT,7380108,Luật quốc tế,A00;A01;C00;D01,27.3,2021,
HQT,HQT01,Quan hệ quốc tế,A01;D01;D06;D07,26.85,2022,Ngoại ngữ: 9.4
HQT,HQT01,Quan hệ quốc tế,D03;D04,25.85,2022,Ngoại ngữ: 9.4
HQT,HQT01,Quan hệ quốc tế,C00,27.85,2022,Ngữ văn: 9.4
HQT,HQT01,Quan hệ quốc tế,A01;D01;D07,26.8,2023,
HQT,HQT01,Quan hệ quốc tế,D03;D04;D06,25.8,2023,
HQT,HQT01,Quan hệ quốc tế,C00,28.3,2023,
HQT,HQT01,Quan hệ quốc tế,A01;D01;D07,26.76,2024,
HQT,HQT01,Quan hệ quốc tế,D03;D04;D06,25.76,2024,
HQT,HQT01,Quan hệ quốc tế,C00,28.76,2024,
HQT,HQT02,Nôn ngữ Anh,A01;D01;D07,35.07,2022,Ngoại ngữ: 8.6
HQT,HQT02,Ngôn ngữ Anh,A01;D01;D07,35.99,2023,Tiếng Anh hệ số 2
HQT,HQT02,Ngôn ngữ Anh,A01;D01;D07,35.38,2024,Tiếng Anh hệ số 2
HQT,HQT03,Kinh tế quốc tế,A00,26.15,2022,Toán: 9.2
HQT,HQT03,Kinh tế quốc tế,A01;D01;D06;D07,26.15,2022,Ngoại ngữ: 9.2
HQT,HQT03,Kinh tế quốc tế,D03;D04,25.15,2022,Ngoại ngữ: 9.2
HQT,HQT03,Kinh tế quốc tế,A00,25.76,2023,
HQT,HQT03,Kinh tế quốc tế,A01;D01;D07,26.76,2023,
HQT,HQT03,Kinh tế quốc tế,D03;D04;D06,25.76,2023,
HQT,HQT03,Kinh tế quốc tế,D03;D04;D06,25.47,2024,
HQT,HQT03,Kinh tế quốc tế,A00,25.47,2024,
HQT,HQT03,Kinh tế quốc tế,A01;D01;D07,26.47,2024,
HQT,HQT04,Luật quốc tế,A01;D01;D06;D07,26.5,2022,Ngoại ngữ: 8.75
HQT,HQT04,Luật quốc tế,D03;D04,25.5,2022,Ngoại ngữ: 8.75
HQT,HQT04,Luật quốc tế,C00,27.5,2022,Ngữ văn: 8.75
HQT,HQT04,Luật quốc tế,A01;D01;D07,26.52,2023,
HQT,HQT04,Luật quốc tế,D03;D04;D06,25.52,2023,
HQT,HQT04,Luật quốc tế,C00,28.02,2023,
HQT,HQT04,Luật quốc tế,A01;D01;D07,26.55,2024,
HQT,HQT04,Luật quốc tế,D03;D04;D06,25.55,2024,
HQT,HQT04,Luật quốc tế,C00,28.55,2024,
HQT,HQT05,Truyền thông quốc tế,A01;D01;D06;D07,27.35,2022,Ngoại ngữ: 8.6
HQT,HQT05,Truyền thông quốc tế,D03;D04,26.35,2022,Ngoại ngữ: 8.6
HQT,HQT05,Truyền thông quốc tế,C00,28.35,2022,Ngữ văn: 8.6
HQT,HQT05,Truyền thông quốc tế,A01;D01;D07,26.96,2023,
HQT,HQT05,Truyền thông quốc tế,D03;D04;D06,25.96,2023,
HQT,HQT05,Truyền thông quốc tế,C00,28.46,2023,
HQT,HQT05,Truyền thông quốc tế,A01;D01;D07,27.05,2024,
HQT,HQT05,Truyền thông quốc tế,D03;D04;D06,26.05,2024,
HQT,HQT05,Truyền thông quốc tế,C00,29.05,2024,
HQT,HQT06,Kinh doanh quốc tế,A00,26.6,2022,Toán: 9.0
HQT,HQT06,Kinh doanh quốc tế,A01;D01;D06;D07,26.6,2022,Ngoại ngữ: 9.0
HQT,HQT06,Kinh doanh quốc tế,D03;D04,25.6,2022,Ngoại ngữ: 9.0
HQT,HQT06,Kinh doanh quốc tế,A00,25.8,2023,
HQT,HQT06,Kinh doanh quốc tế,A01;D01;D07,26.8,2023,
HQT,HQT06,Kinh doanh quốc tế,D03;D04;D06,25.8,2023,
HQT,HQT06,Kinh doanh quốc tế,A01;D01;D07,26.6,2024,
HQT,HQT06,Kinh doanh quốc tế,D03;D04;D06,25.6,2024,
HQT,HQT06,Kinh doanh quốc tế,A00,25.6,2024,
HQT,HQT07,Luật thương mại quốc tế,C00,27.75,2022,Ngữ văn: 8.5
HQT,HQT07,Luật thương mại quốc tế,A01;D01;D06;D07,26.75,2022,Ngoại ngữ: 8.5
HQT,HQT07,Luật thương mại quốc tế,D03;D04,25.75,2022,Ngoại ngữ: 8.5
HQT,HQT07,Luật thương mại quốc tế,C00,28.2,2023,
HQT,HQT07,Luật thương mại quốc tế,A01;D01;D07,26.7,2023,
HQT,HQT07,Luật thương mại quốc tế,D03;D04;D06,25.7,2023,
HQT,HQT07,Luật thương mại quốc tế,A01;D01;D07,26.37,2024,
HQT,HQT07,Luật thương mại quốc tế,D03;D04;D06,25.37,2024,
HQT,HQT07,Luật thương mại quốc tế,C00,28.37,2024,
HQT,HQT08-01,Hàn Quốc học,A01;D01;D07,28.0,2022,Ngoại ngữ: 8.75
HQT,HQT08-01,Hàn Quốc học,C00,29.0,2022,Ngữ văn: 8.75
HQT,HQT08-01,Hàn Quốc học,A01;D01;D07,26.7,2023,
HQT,HQT08-01,Hàn Quốc học,C00,28.2,2023,
HQT,HQT08-01,Hàn Quốc học,A01;D01;D07,26.83,2024,
HQT,HQT08-01,Hàn Quốc học,C00,28.83,2024,
HQT,HQT08-02,Hoa Kỳ học,A01;D01;D07,26.55,2022,"Ngoại ngữ: 9,4"
HQT,HQT08-02,Hoa Kỳ học,C00,27.55,2022,"Ngữ văn: 9,4"
HQT,HQT08-02,Hoa Kỳ học,A01;D01;D07,26.4,2023,
HQT,HQT08-02,Hoa Kỳ học,C00,27.9,2023,
HQT,HQT08-02,Hoa Kỳ học,A01;D01;D07,26.55,2024,
HQT,HQT08-02,Hoa Kỳ học,C00,28.55,2024,
HQT,HQT08-03,Nhật Bản học,A01;D01;D06;D07,27.0,2022,Ngoại ngữ: 9.0
HQT,HQT08-03,Nhật Bản học,C00,28.0,2022,Ngữ văn: 9.0
HQT,HQT08-03,Nhật Bản học,A01;D01;D07,26.27,2023,
HQT,HQT08-03,Nhật Bản học,D06,25.27,2023,
HQT,HQT08-03,Nhật Bản học,C00,27.77,2023,
HQT,HQT08-03,Nhật Bản học,A01;D01;D07,26.73,2024,
HQT,HQT08-03,Nhật Bản học,D06,25.73,2024,
HQT,HQT08-03,Nhật Bản học,C00,28.73,2024,
HQT,HQT08-04,Trung Quốc học,A01;D01;D07,28.25,2022,Ngoại ngữ: 9.6
HQT,HQT08-04,Trung Quốc học,D04,27.25,2022,Ngoại ngữ: 9.6
HQT,HQT08-04,Trung Quốc học,C00,29.25,2022,Ngữ văn: 9.6
HQT,HQT08-04,Trung Quốc học,C00,28.42,2023,
HQT,HQT08-04,Trung Quốc học,A01;D01;D07,26.92,2023,
HQT,HQT08-04,Trung Quốc học,D04,25.92,2023,
HQT,HQT08-04,Trung Quốc học,A01;D01;D07,27.2,2024,
HQT,HQT08-04,Trung Quốc học,D04,26.2,2024,
HQT,HQT08-04,Trung Quốc học,C00,29.2,2024,
HSU,7210304,Phim,A01;D01;D09;D14,16.0,2021,
HSU,7210304,Phim,A01;D01;D09;D14,18.0,2022,
HSU,7210408,Nghệ thuật số (ngành mới),A01;D01;D09;D14,16.0,2020,
HSU,7210408,Nghệ thuật số,A01;D01;D09;D14,16.0,2021,
HSU,7210408,Nghệ thuật số,A01;D01;D09;D14,15.0,2022,
HSU,7210408,Nghệ thuật số,A01;D01;D09;D14,15.0,2023,
HSU,7210408,Nghệ thuật số,A01;D01;D09;D14,15.0,2024,
HSU,7220204,Ngôn ngữ Trung Quốc,A01;D01;D04;D09,16.0,2024,
HSU,7310113,Kinh tế thể thao,A00;A01;D01;D03;D09,16.0,2021,
HSU,7310113,Kinh tế thể thao,A00;A01;D01;D03;D09,16.0,2022,
HSU,7310113,Kinh tế thể thao,A00;A01;D01;D03;D09,19.0,2023,
HSU,7310113,Kinh tế thể thao,A00;A01;D01;D03;D09,19.0,2024,
HSU,7310613,Nhật Bản học (ngành mới),A01;D01;D09;D15,16.0,2020,
HSU,7310613,Nhật Bản Học,D01;D09;D14;D15,16.0,2021,
HSU,7310613,Nhật Bản học,D01;D09;D14;D16,15.0,2022,
HSU,7310640,Hoa Kỳ học (ngành mới),A01;D01;D09;D15,16.0,2020,
HSU,7310640,Hoa Kỳ Học,D01;D09;D14;D15,17.0,2021,
HSU,7320104,Truyền thông đa phương tiện,A00;A01;D01;D03;D09,17.0,2024,
HSU,7320108,Quan hệ công chúng,A00;A01;D01;D03;D09,16.0,2021,
HSU,7320108,Quan hệ công chúng,A00;A01;D01;D03;D09,15.0,2022,
HSU,7320108,Quan hệ công chúng,A00;A01;D01;D03;D09,15.0,2023,
HSU,7320108,Quan hệ công chúng,A00;A01;D01;D03;D09,17.0,2024,
HSU,7340114,Digital Marketing,A00;A01;D01;D03;D09,16.0,2021,
HSU,7340114,Digital Marketing,A00;A01;D01;D03;D09,16.0,2022,
HSU,7340114,Digital Marketing,A00;A01;D01;D03;D09,15.0,2023,
HSU,7340114,Digital Marketing,A00;A01;D01;D03;D09,17.0,2024,
HSU,7340116,Bất động sản,A00;A01;D01;D03;D09,16.0,2021,
HSU,7340116,Bất động sản,A00;A01;D01;D03;D09,16.0,2022,
HSU,7340122,Thương mại điện tử,A00;A01;D01;D03;D09,16.0,2021,
HSU,7340122,Thương mại điện tử,A00;A01;D01;D03;D09,15.0,2022,
HSU,7340122,Thương mại điện từ,A00;A01;D01;D03;D09,15.0,2023,
HSU,7340122,Thương mại điện tử,A00;A01;D01;D03;D09,17.0,2024,
HSU,7340202,Công nghệ tài chính,A00;A01;D01;D03;D09,15.0,2022,
HSU,7340204,Bảo hiểm (ngành mới),A00;A01;D01;D03;D09,16.0,2020,
HSU,7340204,Bảo hiểm,A00;A01;D01;D03;D09,18.0,2021,
HSU,7340205,Công nghệ tài chính,A00;A01;D01;D03;D09,15.0,2023,
HSU,7340205,Công nghệ tài chính,A00;A01;D01;D03;D09,16.0,2024,
HSU,7340405,Hệ thống thông tin quản lý,A00;A01;D01;D03;D09,15.0,2019,
HSU,7340405,Hệ thống thông tin quản lý,A00;A01;D01;D03;D09,16.0,2020,
HSU,7340405,Hệ thống thông tin quản lý,A00;A01;D01;D03;D09,16.0,2021,
HSU,7340405,Hệ thống thông tin quản lý,A00;A01;D01;D03;D09,15.0,2022,
HSU,7340406,Quản trị văn phòng,A00;A01;D01;D03;D09,15.0,2019,
HSU,7340406,Quản trị Văn phòng (chuyên ngành quản trị vận hành doanh nghiệp),A00;A01;D01;D03;D09,16.0,2020,
HSU,7340412,Quản trị sự kiện (ngành mới),A00;A01;D01;D03;D09,16.0,2020,
HSU,7340412,Quản trị sự kiện,A00;A01;D01;D03;D09,16.0,2021,
HSU,7340412,Quản trị sự kiện,A00;A01;D01;D03;D09,16.0,2022,
HSU,7340412,Quản trị sự kiện,A00;A01;D01;D03;D09,15.0,2023,
HSU,7340412,Quản trị sự kiện,A00;A01;D01;D03;D09,16.0,2024,
HSU,7380101,Luật,A00;A01;D01;D03;D09,16.0,2024,
HSU,7380107,Luật Kinh Tế,A00;A01;D01;D03;D09,16.0,2021,
HSU,7380107,Luật kinh tế,A00;A01;D01;D03;D09,16.0,2022,
HSU,7380107,Luật Kinh tế,A00;A01;D01;D03;D09,15.0,2023,
HSU,7380107,Luật Kinh tế,A00;A01;D01;D03;D09,17.0,2024,
HSU,7380108,Luật Quốc tế,A00;A01;D01;D03;D09,16.0,2021,
HSU,7380108,Luật quốc tế,A00;A01;D01;D03;D09,16.0,2022,
HSU,7480102,Mạng máy tính và Truyền thông dữ liệu,A00;A01;D01;D03;D07,15.0,2019,
HSU,7480102,Mạng máy tính và truyền thông dữ liệu,A00;A01;D01;D03;D07,16.0,2020,
HSU,7480102,Mạng máy tính & Truyền thông dữ liệu,A00;A01;D01;D03;D09,16.0,2021,
HSU,7480102,Mạng máy tính & Truyền thông dữ liệu,A00;A01;D01;D03;D07,15.0,2022,
HSU,7480107,Trí tuệ nhân tạo,A00;A01;D01;D03;D07,15.0,2022,
HSU,7480107,Trí tuệ nhân tạo,A00;A01;D01;D03;D07,16.0,2023,
HSU,7480107,Trí tuệ nhân tạo,A00;A01;D01;D03;D07;D28,18.0,2024,
HSU,7480207,Trí tuệ nhân tạo,A00;A01;D01;D03;D09,16.0,2021,
HSU,7540101,Công nghệ thực phẩm,A00;B00;D07;D08,15.0,2019,
HSU,7540101,Công nghệ thực phẩm,A00;B00;D07;D08,16.0,2020,
HSU,7810201E,Quản trị khách sạn - Chương trình Elite,A00;A01;D01;D03;D09,15.0,2023,
HSU,7810201E,Quản trị khách sạn – Chương trình Elite,A00;A01;D01;D03;D09,18.0,2024,
HSU,7810202E,Quản trị nhà hàng & Dịch vụ ăn uống -Chương trình Elite,A00;A01;D01;D03;D09,15.0,2023,
HSU,7810202E,Quản trị nhà hàng & Dịch vụ ăn uống – Chương trình Elite,A00;A01;D01;D03;D09,18.0,2024,
HSU,7850101,Quản lý tài nguyên và môi trường,A00;B00;D07;D08,15.0,2019,
HSU,7850101,Quản lý tài nguyên và môi trường,A00;B00;D07;D08,16.0,2020,
HSU,7850101,Quản lý tài nguyên & môi trường,A00;B00;D07;D08,16.0,2021,
HTC,7340115QT11.02PH,Digital Marketing (theo định hướng ICDL),A01;D01;D07,35.31,2024,
HTC,7340201,Tài chính Ngân hàng,A00;A01;D01,21.45,2019,"T0 >= 7.4, NV1 - NV2"
HTC,7340201,Tài chính - Ngân hàng,A00;A01;D07,25.0,2020,
HTC,7340201,Tài chính - Ngân hàng,A00;A01;D07,26.1,2021,
HTC,73402011,Tài chính - Ngân hàng 1,A00;A01;D01;D07,25.8,2022,"Điểm Toán >= 7,8; TTNV <= 4"
HTC,73402011,Tài chính - Ngân hàng 1,A00;A01;D01;D07,25.94,2023,
HTC,73402011,Tài chính - Ngân hàng 1,A00;A01;D01;D07,26.38,2024,
HTC,73402012,Tài chính - Ngân hàng 2,A00;A01;D01;D07,25.8,2022,"Điểm Toán >= 8,8; TTNV <= 3"
HTC,73402012,Tài chính - Ngân hàng 2,A00;A01;D01;D07,26.04,2023,
HTC,73402012,Tài chính - Ngân hàng 2,A00;A01;D01;D07,26.85,2024,
HTC,73402013,Tài chính - Ngân hàng 3,A00;A01;D01;D07,25.45,2022,"Điểm Toán >= 8,2; TTNV <= 9"
HTC,73402013,Tài chính - Ngân hàng 3,A00;A01;D01;D07,25.8,2023,
HTC,73402013,Tài chính - Ngân hàng 3,A00;A01;D01;D07,26.22,2024,
HTC,7340201C06,Hải quan & Logistics,A01;D01;D07,31.17,2020,"Toán>=8,8 ; NV1-5"
HTC,7340201C06,Hải quan & Logistics,A01;D01;D07,36.2,2021,Điểm môn Toán >= 8.4; NV1 - 2
HTC,7340201C06,Hải quan và Logistics,A01;D01;D07,34.28,2022,"Điểm môn TA hệ số 2; Điểm Toán >= 7,6; TTNV <= 2"
HTC,7340201C06,Hải quan và Logistics (Chất lượng cao),A01;D01;D07,35.51,2023,Tiếng Anh nhân 2
HTC,7340201C09,Phân tích tài chính,A01;D01;D07,31.8,2020,"Toán>=8,2 ;NV1-3"
HTC,7340201C09,Phân tích tài chính,A01;D01;D07,35.63,2021,Điểm môn Toán >= 7.6; NV1 - 22
HTC,7340201C09,Phân tích tài chính,A01;D01;D07,33.63,2022,"Điểm môn TA hệ số 2; Điểm Toán >= 7,6; TTNV 1"
HTC,7340201C09,Phân tích tài chính  (Chất lượng cao),A01;D01;D07,34.6,2023,Tiếng Anh nhân 2
HTC,7340201C11,Tài chính doanh nghiệp,A01;D01;D07,30.17,2020,"Toán>=9,4 ; NV1-4"
HTC,7340201C11,Tài chính doanh nghiệp,A01;D01;D07,35.7,2021,Điểm môn Toán >= 8.4; NV1 - 13
HTC,7340201C11,Tài chính doanh nghiệp,A01;D01;D07,33.33,2022,"Điểm môn TA hệ số 2; Điểm Toán >= 8,6; TTNV <= 5"
HTC,7340201C11,Tài chính doanh nghiệp  (Chất lượng cao),A01;D01;D07,34.25,2023,Tiếng Anh nhân 2
HTC,7340201D,Tài chính - Ngân hàng,D01,22.0,2019,
HTC,7340201D,Tài chính - Ngân hàng,D01,25.0,2020,
HTC,7340201D,Tài chính - Ngân hàng,D01,26.45,2021,Điểm môn Toán >= 8; NV1 - 2
HTC,7340201QT01.06,Hải quan và Logistics (theo định hướng FIATA),A01;D01;D07,36.15,2024,
HTC,7340201QT01.09,Phân tích tài chính (theo định hướng ICAEW),A01;D01;D07,35.36,2024,
HTC,7340201QT01.11,Tài chính doanh nghiệp (theo định hướng ACCA),A01;D01;D07,35.4,2024,
HTC,7340301C21,Kế toán doanh nghiệp,A01;D01;D07,32.95,2022,Điểm môn TA hệ số 2; Điểm Toán >= 9; TTNV <= 8
HTC,7340301C21,Kế toán doanh nghiệp (Chất lượng cao),A01;D01;D07,34.01,2023,Tiếng Anh nhân 2
HTC,7340301C22,Kiểm toán,A01;D01;D07,33.85,2022,"Điểm môn TA hệ số 2; Điểm Toán >= 8,2; TTNV 1"
HTC,7340301C22,Kiểm toán (Chất lượng cao),A01;D01;D07,34.75,2023,Tiếng Anh nhân 2
HTC,7340301D,Kế toán,D01,23.0,2019,"T0 >= 8, NV1"
HTC,7340301D,Kế toán,D01,26.2,2020,
HTC,7340301D,Kế toán,D01,26.95,2021,Điểm môn Toán >= 7.8; NV1
